winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Christian  Hansen,Corey Connolly,Cornell,LIU,So.,Sr.,174,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009510132,1.0,11-3,
Will Conlon,Anthony D&apos;Alesio,Hofstra,LIU,Fr.,Jr.,184,Tie Breaker - 2 (Riding Time),,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009677132,1.0,2-1,
Anthony D&apos;Alesio,Jake Stefanowicz,LIU,Pennsylvania,Jr.,RS Fr.,184,Sudden Victory - 1,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009571132,1.0,4-1,
Josh Barr,Anthony D&apos;Alesio,Penn State,LIU,Fr.,Jr.,184,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009625132,1.0,13-5,
Noah Gnibus,Joseph LoPresti,Pitt-Johnstown,LIU,RS Fr.,Sr.,184,Major Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009528132,1.0,13-0,
Cael Black,Joseph LoPresti,Lock Haven,LIU,So.,Sr.,184,Medical Forfeit,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009626132,1.0,,
Anthony Jacobsen,Joseph LoPresti,Sacred Heart,LIU,Fr.,Sr.,184,Default,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009688132,1.0,,
Thomas Godbee,John Dusza,Army West Point,LIU,Jr.,So.,197,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009587132,1.0,,387
John Dusza,Chris DeLena,LIU,Sacred Heart,So.,So.,197,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009693132,1.0,,88
Nikolas Miller,John Dusza,Hofstra,LIU,RS So.,So.,197,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009533132,1.0,18-3,300
Isaiah Vance,Aeden Begue,Pitt-Johnstown,LIU,RS So.,Jr.,285,Technical Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009548132,1.0,17-0,286
Aeden Begue,Damion Schunke,LIU,Arizona State,Jr.,So.,285,Decision,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009651132,1.0,1-0,
Aeden Begue,Ethan Miller,LIU,Lock Haven,Jr.,So.,285,Fall,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009723132,1.0,,103
Ashton Jackson,Robert Sagaris,Purdue,LIU,Fr.,Jr.,125,Medical FF w/Loss,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009683132,1.0,,
Noah Tapia,Thomas Bonasera,Hofstra,LIU,Fr.,Fr.,149,Medical FF w/Loss,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009770132,1.0,,
Drew Witham,Lucian Albanese,LIU,Sacred Heart,Sr.,Jr.,149,Medical FF w/Loss,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48009728132,1.0,,
Christopher Betancourt,Kaelan Francois,LIU,LIU,Jr.,Jr.,133,Medical Forfeit,,,Varsity,Journeymen Collegiate Classic,Journeymen Collegiate Classic,tournament,7466423132,20231112,20231112,1699747200000,48330132132,1.0,,
Kyle Montaperto,Robert Sagaris,Virginia,LIU,So.,Jr.,125,Major Decision,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197166132,1.0,8-2,
Marlon Yarbrough,Christopher Betancourt,Virginia,LIU,Jr.,Jr.,133,No Contest,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197167132,1.0,,391
Jack Gioffre,Devin Matthews,Virginia,LIU,So.,Sr.,141,Fall,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197168132,1.0,,404
Michael Gioffre,Drew Witham,Virginia,LIU,So.,Sr.,149,Major Decision,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197169132,1.0,7-6,
Dylan Cedeno,Rhise Royster,Virginia,LIU,Sr.,RS Fr.,157,Minor Technical Fall,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197170132,1.0,12-2,
James Johnston,Michael Murphy,LIU,Virginia,Jr.,Fr.,165,Major Decision,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197171132,1.0,4-1,
Justin McCoy,Blake Bahna,Virginia,LIU,RS So.,Jr.,174,No Contest,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197172132,1.0,,214
Hudson Stewart,Anthony D`Alesio,Virginia,LIU,Sr.,Jr.,184,No Contest,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197173132,1.0,,249
Colden Dorfman,John Dusza,Virginia,LIU,Jr.,So.,197,Minor Technical Fall,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197174132,1.0,15-5,
Ryan Catka,Aeden Begue,Virginia,LIU,Jr.,Jr.,285,Minor Technical Fall,,,Varsity,vs. Virginia,Arm Bar at the Armory,tournament,7592242132,202311171100,202311171100,1700218800000,48197175132,1.0,16-4,
Carson Wagner,Robert Sagaris,Binghamton,LIU,Fr.,Jr.,125,Technical Fall,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014847132,1.0,17-2,420
Micah Roes,Christopher Betancourt,Binghamton,LIU,Sr.,Jr.,133,Decision,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014848132,1.0,11-5,
Devin Matthews,Ivan Garcia,LIU,Binghamton,Sr.,Sr.,141,Major Decision,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014849132,1.0,9-0,
Michael Zarif,Drew Witham,Binghamton,LIU,RS So.,Sr.,149,Decision,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014850132,1.0,4-3,
Carter Baer,Rhise Royster,Binghamton,LIU,So.,RS Fr.,157,Decision,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014851132,1.0,6-0,
Brevin Cassella,James Johnston,Binghamton,LIU,Sr.,Jr.,165,Technical Fall,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014852132,1.0,15-0,236
Dimitri Gamkrelidze,Corey Connolly,Binghamton,LIU,Sr.,Sr.,174,Decision,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014853132,1.0,9-6,
Jacob Nolan,Anthony D`Alesio,Binghamton,LIU,RS Fr.,Jr.,184,Sudden Victory - 1,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014854132,1.0,4-1,
John Dusza,Cayden Bevis,LIU,Binghamton,So.,So.,197,Decision,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014855132,1.0,7-6,
Cory Day,Aeden Begue,Binghamton,LIU,RS Fr.,Jr.,285,Fall,,,Varsity,vs. Binghamton,Arm Bar at the Armory,tournament,7523060132,202311171100,202311171100,1700218800000,48014856132,1.0,,58
Troy Guerra,Jared  Chuquilin,Buffalo,LIU,RS Fr.,Fr.,125,Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427443132,1.0,4-3,
Max Elton,Ariel Waldman,Buffalo,LIU,Fr.,Fr.,125,Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427444132,1.0,5-1,
Braeden Davis,Ariel Waldman,Penn State,LIU,Fr.,Fr.,125,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427369132,1.0,17-1,227
Nick Corday,Jared  Chuquilin,Michigan State,LIU,RS Fr.,Fr.,125,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427363132,1.0,15-0,290
Devon Britton,Mateo Costello,Rutgers,LIU,RS Sr.,So.,133,Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427371132,1.0,,204
Micah Roes,Mateo Costello,Binghamton,LIU,Sr.,So.,133,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427449132,1.0,18-1,246
Jordan Hamdan,Bo Dijulius,Michigan State,LIU,RS Sr.,So.,141,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427385132,1.0,22-1,106
Bo Dijulius,Tyler Morris,LIU,Army West Point,So.,Sr.,141,Medical Forfeit,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427390132,1.0,,
Ivan Garcia,Bo Dijulius,Binghamton,LIU,Sr.,So.,141,Major Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427519132,1.0,11-1,
Logan Brown,Noah Tocaben,Army West Point,LIU,RS Fr.,Fr.,141,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427437132,1.0,16-0,215
Ivan Garcia,Noah Tocaben,Binghamton,LIU,Sr.,Fr.,141,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427364132,1.0,17-1,322
Carter Gill,William McMullen,Buffalo,LIU,RS Fr.,So.,149,Major Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427470132,1.0,11-3,
Imran Heard,William McMullen,Penn State,LIU,n/a,So.,149,Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427397132,1.0,4-2,
Oscar Aranda,Donavan  Smith,Army West Point,LIU,Fr.,So.,157,Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427531132,1.0,8-2,
Nathan Lukez,Donavan  Smith,Army West Point,LIU,Sr.,So.,157,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427403132,1.0,17-2,300
Dalton Harkins,Jack Pickersgill,Army West Point,LIU,Jr.,Fr.,165,Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427362132,1.0,,29
Luke Gayer,Jack Pickersgill,Rutgers,LIU,RS Fr.,Fr.,165,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427439132,1.0,16-0,286
Baylor Fernandes,Thomas LaScala,Northern Colorado,LIU,RS Jr.,Jr.,165,Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427399132,1.0,,86
Andrew Christie,Thomas LaScala,Army West Point,LIU,Fr.,Jr.,165,Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427484132,1.0,,279
Corey Connolly,Aurelius Dunbar,LIU,Penn State,Sr.,Sr.,174,Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427416132,1.0,,442
Dillon Sheehy,Corey Connolly,Army West Point,LIU,Sr.,Sr.,174,Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427489132,1.0,5-2,
Aydin Rix-McElhinney,Corey Connolly,Northern Colorado,LIU,So.,Sr.,174,Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427542132,1.0,15-8,
Branson Britten,Joseph LoPresti,Northern Colorado,LIU,Jr.,Sr.,184,Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427537132,1.0,,90
Branson Britten,Gavin Claro,Northern Colorado,LIU,Jr.,Jr.,184,Major Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427422132,1.0,11-0,
Gavin Claro,Layne  Malczewski,LIU,Michigan State,Jr.,RS Sr.,184,Medical Forfeit,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427528132,1.0,,
Kyle Swartz,Gavin Claro,Army West Point,LIU,Jr.,Jr.,184,Decision,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427582132,1.0,8-1,
Chase Kranitz,Joseph LoPresti,Buffalo,LIU,RS Fr.,Sr.,184,Technical Fall,,,Varsity,Black Knight Invitational,Black Knight Invitational,tournament,7430220132,20231119,20231119,1700352000000,48427420132,1.0,15-0,68
Carson Wagner,Robert Sagaris,Binghamton,LIU,Fr.,Jr.,125,Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282882132,1.0,2-1,
Diego Sotelo,Robert Sagaris,Harvard,LIU,Jr.,Jr.,125,Technical Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282884132,1.0,15-0,321
George Rosas,Christopher Betancourt,The Citadel,LIU,So.,Jr.,133,Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283213132,1.0,,130
Kai Orine,Christopher Betancourt,NC State,LIU,RS Fr.,Jr.,133,Major Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283214132,1.0,15-1,
Cole Brooks,Devin Matthews,Wyoming,LIU,Fr.,Sr.,141,Major Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283262132,1.0,13-2,
Devin Matthews,James Emmer,LIU,Utah Valley,Sr.,RS Fr.,141,Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283270132,1.0,5-1,
Anthony Echemendia,Devin Matthews,Iowa State,LIU,RS So.,Sr.,141,Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283272132,1.0,7-3,
Drew Witham,Aaron Turner,LIU,Morgan State,Sr.,Fr.,149,Major Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283035132,1.0,12-0,
Chance Lamer,Drew Witham,Cal Poly,LIU,RS So.,Sr.,149,Technical Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283052132,1.0,20-5,174
Paddy Gallagher,Rhise Royster,Ohio State,LIU,Jr.,RS Fr.,157,Major Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283170132,1.0,14-4,
Cael Swensen,Rhise Royster,South Dakota State,LIU,RS So.,RS Fr.,157,Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283173132,1.0,9-4,
Rhise Royster,Ej Tecson,LIU,Morgan State,RS Fr.,Fr.,157,Major Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283171132,1.0,10-0,
Domonic Baker,James Johnston,Campbell,LIU,So.,Jr.,165,Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282915132,1.0,,219
Garrett Thompson,James Johnston,Ohio,LIU,RS So.,Jr.,165,Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282919132,1.0,,139
Jared Simma,Blake Bahna,Northern Iowa,LIU,Jr.,Jr.,174,Technical Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282818132,1.0,17-0,153
MJ Gaitan,Blake Bahna,Iowa State,LIU,RS Fr.,Jr.,174,Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282838132,1.0,,106
Blake Bahna,Joshua Stillings,LIU,The Citadel,Jr.,RS Sr.,174,Medical Forfeit,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282836132,1.0,,
Will Feldkamp,Anthony D`Alesio,Iowa State,LIU,RS Sr.,Jr.,184,Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283148132,1.0,7-5,
Anthony D`Alesio,Troy Fisher,LIU,Northwestern,Jr.,RS Sr.,184,Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283121132,1.0,7-5,
Anthony D`Alesio,Will Conlon,LIU,Hofstra,Jr.,Fr.,184,Major Decision,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49283147132,1.0,10-2,
Jeffrey Crooks,Aeden Begue,Harvard,LIU,Jr.,Jr.,285,Fall,,,Varsity,Cliff Keen Las Vegas Collegiate Wrestling Invitational,Cliff Keen Las Vegas Collegiate Wrestling Invitational,tournament,7598370132,20231201,20231202,1701388800000,49282972132,1.0,,309
