winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Oliver Fairchild,Luke Geleta,Clarion,Binghamton,Jr.,Fr.,149,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68112018132,1.0,7-5,
Oliver Fairchild,Danny Delusant,Clarion,Sacred Heart,Jr.,Jr.,149,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111613132,1.0,12-1,
Wesley Barnes,Marc Maurath,Clarion,Columbia,Jr.,Fr.,157,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111595132,1.0,12-5,
Wesley Barnes,Cael Raines,Clarion,Bloomsburg,Jr.,RS Fr.,157,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111715132,1.0,11-2,
Casper Stewart,Wesley Barnes,Army West Point,Clarion,Fr.,Jr.,157,Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111995132,1.0,,36
Cody Hamilton,Wyatt Hepner,Clarion,Harvard,Fr.,Fr.,157,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111685132,1.0,8-6,
Zac Martin,Cody Hamilton,Lehigh,Clarion,RS Sr.,Fr.,157,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111839132,1.0,2-1,
Chase Hontz,Cody Hamilton,Hofstra,Clarion,Fr.,Fr.,157,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111572132,1.0,10-3,
Sawyer Ayotte,Jack Valentin,Clarion,LIU,Fr.,RS So.,165,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111673132,1.0,13-4,
Sawyer Ayotte,Mason Collins,Clarion,Navy,Fr.,Jr.,165,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111806132,1.0,8-2,
Sawyer Ayotte,Owen Anderson,Clarion,Sacred Heart,Fr.,Fr.,165,Technical Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111944132,1.0,17-2,173
Alejandro Herrera-Rondon,Davis Park,Clarion,Navy,RS Fr.,Jr.,165,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68112013132,1.0,8-0,
Alejandro Herrera-Rondon,Sam Beckett,Clarion,Penn State,RS Fr.,Sr.,165,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111647132,1.0,9-0,
Alejandro Herrera-Rondon,Marco Albanese,Clarion,Binghamton,RS Fr.,Jr.,165,Technical Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111920132,1.0,16-0,336
Gabe Lilly,Kent McCombs,Clarion,Army West Point,Fr.,Sr.,174,Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111582132,1.0,,212
Alex Hopper,Gabe Lilly,Appalachian State,Clarion,Jr.,Fr.,174,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111615132,1.0,4-3,
Gabe Lilly,Jeremy Pitcock,Clarion,Columbia,Fr.,Fr.,174,Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111814132,1.0,,252
Connor Wetzel,John Altieri,Lock Haven,Clarion,Fr.,RS Fr.,174,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111566132,1.0,4-0,
Aidan  Wallace,John Altieri,Duke,Clarion,Jr.,RS Fr.,174,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111661132,1.0,13-4,
Jurius Clark,John Altieri,Hofstra,Clarion,RS Jr.,RS Fr.,174,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111800132,1.0,22-11,
Gage Yackee,Adrian Gacek,Navy,Clarion,Fr.,Jr.,184,Technical Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111852132,1.0,18-1,327
Carson Thomas,Adrian Gacek,Indiana,Clarion,Fr.,Jr.,184,Technical Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111950132,1.0,19-2,355
Joe Curtis,Adrian Gacek,Columbia,Clarion,Jr.,Jr.,184,Fall,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68112053132,1.0,,138
Hunter Adams,Ethan Wiant,Appalachian State,Clarion,Sr.,RS So.,197,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68112009132,1.0,5-2,
Adam Haselius,Ethan Wiant,Columbia,Clarion,Jr.,RS So.,197,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111801132,1.0,17-4,
Josh Anthony,Ethan Wiant,Navy,Clarion,So.,RS So.,197,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111911132,1.0,11-2,
Tristen Hitchcock,Carson Neely,Army West Point,Clarion,Jr.,Fr.,285,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111713132,1.0,12-0,
Tyler McCatharn,Carson Neely,Bloomsburg,Clarion,Sr.,Fr.,285,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111784132,1.0,5-0,
Dylan Kadish,Charlie Colantonio,Clarion,Franklin & Marshall,Fr.,So.,133,Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68112052132,1.0,4-1,
Sawyer Ayotte,Tyler Fromm,Clarion,Franklin & Marshall,Fr.,Fr.,165,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111571132,1.0,14-4,
Gabe Lilly,Dominic Wheatley,Clarion,Franklin & Marshall,Fr.,Jr.,174,Major Decision,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111667132,1.0,12-1,
Brody Kline,Carson Neely,Franklin & Marshall,Clarion,So.,Fr.,285,Sudden Victory - 3,,,Varsity,2025 Journeymen Collegiate Classic,2025 Journeymen Collegiate Classic,tournament,8708922132,20251109,20251109,1762646400000,68111983132,1.0,4-1,
Christian Horvath,Easton Mull,Muhlenberg,Clarion,Jr.,Fr.,125,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482227132,1.0,6-5,
Easton Mull,Kaleb Ambrose,Clarion,American,Fr.,So.,125,Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482343132,1.0,,62
Matthew Dolan,Easton Mull,West Virginia,Clarion,Jr.,Fr.,125,Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482462132,1.0,,278
Easton Mull,Jaxson Rosselli,Clarion,Pittsburgh,Fr.,RS Fr.,125,Major Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482527132,1.0,9-1,
Andrew Loniewski,Talan Mizenko,Muhlenberg,Clarion,Jr.,Fr.,141,Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482209132,1.0,,331
Yianni Marinis,Talan Mizenko,Spartan Combat RTC,Clarion,,Fr.,141,Major Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482327132,1.0,11-3,
Talan Mizenko,Aleksandr Belfer,Clarion,Kraken,Fr.,,141,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482465132,1.0,11-8,
Ibrahim Khan,Connor Eck,Rider,Clarion,RS So.,RS Fr.,157,No Contest,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482049132,1.0,,
Connor Eck,Aboubakare Diaby,Clarion,Drexel,RS Fr.,RS Sr.,157,Technical Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482127132,1.0,22-6,387
Connor Eck,Evan Mason,Clarion,VMI,RS Fr.,So.,157,Technical Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482282132,1.0,19-3,320
Connor Eck,Wyatt Lazzar,Clarion,Lock Haven,RS Fr.,So.,157,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482357132,1.0,5-2,
Connor Eck,Nathan Perry,Clarion,Maryland,RS Fr.,RS So.,157,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482055132,1.0,9-7,
Connor Eck,Seth Weaver,Clarion,Franklin & Marshall,RS Fr.,So.,157,Technical Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482200132,1.0,21-5,239
Cooper Rathburn,Connor Eck,Navy,Clarion,So.,RS Fr.,157,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482433132,1.0,11-7,
Connor Eck,Brent Caprio,Clarion,Kutztown,RS Fr.,Fr.,157,Forfeit,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482513132,1.0,,
Melvin Miller,Chandler Ho,Unattached,Clarion,,RS Fr.,165,Technical Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482429132,1.0,20-4,152
Ethan Wiant,Angelo  Piazza,Clarion,Centenary (NJ),RS So.,RS Fr.,197,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482026132,1.0,7-3,
Sepanta Ahanj-Elias,Ethan Wiant,Maryland,Clarion,Fr.,RS So.,197,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68481991132,1.0,10-3,
victor marks-jenkins,Ethan Wiant,Punisher wrestling club,Clarion,,RS So.,197,Major Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482097132,1.0,10-0,
Ethan Wiant,Noah Foster,Clarion,Nassau Community College,RS So.,So.,197,Fall,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482240132,1.0,,104
Ethan Wiant,Connor Bercume,Clarion,Blair Wrestling,RS So.,,197,Decision,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482394132,1.0,2-0,
ibrahim khalil,Chandler Ho,Nassau Community College,Clarion,Fr.,RS Fr.,165,Medical FF w/Loss,,,Varsity,Shorty Hitchcock Memorial Open,Shorty Hitchcock Memorial Open,tournament,8707926132,20251115,20251115,1763164800000,68482415132,1.0,,
Benny Rogers,Connor Eck,Cornell,Clarion,Jr.,RS Fr.,157,Major Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950959132,1.0,13-1,
Aiden Grogg,Dylan Kadish,Bloomsburg,Clarion,Fr.,Fr.,133,Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950914132,1.0,4-0,
Eugene Harney,Oliver Fairchild,Morgan State,Clarion,So.,Jr.,149,Tie Breaker - 2,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950944132,1.0,3-2,
Ryan Hartung,Jack Martinec,Binghamton,Clarion,Jr.,Sr.,141,Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950929132,1.0,2-1,
Foster Cardinale,Talan Mizenko,Cornell,Clarion,Jr.,Fr.,141,Major Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951059132,1.0,14-3,
Talan Hubbard,Anthony Mann,Clarion,Sacred Heart,Fr.,So.,157,Major Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951084132,1.0,14-3,
Scott Johnson,Jake Ice,Clarion,Sacred Heart,Jr.,RS Fr.,141,Technical Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951206132,1.0,16-1,222
William Morrow,Reece Bechakas,Bloomsburg,Clarion,RS Jr.,So.,157,Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951232132,1.0,,166
Joey Fischer,Will Schmitt,Clarion,Sacred Heart,RS Fr.,Fr.,133,Technical Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68954005132,1.0,17-1,294
Alejandro Herrera-Rondon,Nico Romero,Clarion,Brown,RS Fr.,Jr.,165,Technical Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951247132,1.0,16-0,316
Jordan Brown,Cody Hamilton,Binghamton,Clarion,Jr.,Fr.,157,Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951231132,1.0,4-1,
Marcello Milani,Travis Clawson,Cornell,Clarion,Jr.,So.,125,Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950904132,1.0,10-7,
Gavin Mundy,Dylan Kadish,Bloomsburg,Clarion,Fr.,Fr.,133,Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950917132,1.0,6-4,
Khimari Manns,Jack Martinec,Brown,Clarion,Fr.,Sr.,141,Technical Fall,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950932132,1.0,19-0,177
Ben Monn,Weston Pisarchick,George Mason,Clarion,RS Jr.,So.,125,Major Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950905132,1.0,11-2,
Easton Mull,Trey Smith,Clarion,Binghamton,Fr.,Fr.,125,Technical Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951287132,1.0,17-2,330
Louie Cerchio,Sawyer Ayotte,Cornell,Clarion,Fr.,Fr.,165,Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950974132,1.0,,169
Eli Carr,Oliver Fairchild,Brown,Clarion,So.,Jr.,149,Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950947132,1.0,5-3,
Connor Eck,Nate Wade,Clarion,Cornell,RS Fr.,Sr.,157,Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950962132,1.0,8-5,
Thomas Sandoval,Deegan Ross,Brown,Clarion,So.,Jr.,184,Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950996132,1.0,7-2,
Aiden Beimel,Michael Baker,Clarion,Sacred Heart,Fr.,So.,133,Technical Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951049132,1.0,18-1,195
Colton Wade,Anthony Clem,Clarion,Sacred Heart,Fr.,So.,133,Major Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951050132,1.0,11-0,
Coy Bryson,Anthony Totta,Clarion,Sacred Heart,Fr.,Fr.,165,Fall,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951101132,1.0,,120
Talan Hubbard,Ryder Yoshitake,Clarion,Cornell,Fr.,Fr.,157,Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951087132,1.0,7-3,
Reece Bechakas,Antonio Jimenez,Clarion,Sacred Heart,So.,Fr.,157,Fall,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951233132,1.0,,102
Danny Delusant,Stephen Martinec,Sacred Heart,Clarion,Jr.,Jr.,149,Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951222132,1.0,9-2,
Alejandro Herrera-Rondon,Timur Beksultan,Clarion,Binghamton,RS Fr.,So.,165,Technical Fall,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951248132,1.0,15-0,74
Scott Johnson,Richie Woods,Clarion,Bloomsburg,Jr.,Fr.,141,Major Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951209132,1.0,14-2,
Matt Smith,Luca Stefanelli,Clarion,Cornell,Fr.,Fr.,149,Technical Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951302132,1.0,17-1,384
Oliver Fairchild,Mac Calavitta,Clarion,Cornell,Jr.,So.,149,Medical Forfeit,Round 5,50.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950952132,1.0,,
Stephen Martinec,Mark Botello,Clarion,Cornell,Jr.,Jr.,149,Medical Forfeit,Round 3,48.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951225132,1.0,,
Jace Schafer,Easton Mull,Bloomsburg,Clarion,RS Sr.,Fr.,125,Major Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951289132,1.0,15-3,
Henry Downing,Patrick Cutchember,Sacred Heart,Clarion,Fr.,Sr.,174,Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951262132,1.0,10-8,
Jaden Wehler,Hassin Maynes,Clarion,Bloomsburg,Fr.,Fr.,165,Decision,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951312132,1.0,5-2,
Travis Clawson,Weston Pisarchick,Clarion,Clarion,So.,So.,125,Fall,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950906132,1.0,,222
Wesley Barnes,Nolan Hook,Clarion,Sacred Heart,Jr.,So.,157,Technical Fall,Round 1,46.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951336132,1.0,17-2,420
Max Norman,Sawyer Ayotte,Brown,Clarion,Fr.,Fr.,165,Fall,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950976132,1.0,,105
Coy Bryson,Connor O`Donnell,Clarion,Brown,Fr.,So.,165,Medical Forfeit,Round 3,48.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951103132,1.0,,
Deegan Ross,Aman Khalil,Clarion,Sacred Heart,Jr.,So.,184,Major Decision,Round 3,48.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68950998132,1.0,15-7,
Colton Wade,Aiden Beimel,Clarion,Clarion,Fr.,Fr.,133,Decision,Round 2,47.0,,Big Red Invitational,Big Red Invitational,tournament,8708801132,20251123,20251123,1763856000000,68951052132,1.0,4-2,
